Deal Date,Investors,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2011,1&12 Ventures, Clean Energy Venture Group,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2008,Balderton Capital, Sutton Place Managers,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2012,Akron BioInvestments Funds, North Coast Angel Fund, Ohio TechAngels,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2013,Akron BioInvestments Funds, JumpStart, North Coast Angel Fund, Ohio TechAngels,,,,,,,,,,,,,,,,,,,,,,,
10/15/2013,Allos Ventures, Mutual Capital Partners, North Coast Angel Fund,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2010,Green Pine Capital Partners, Shenzhen Capital Group,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2009,Alta Partners, Index Ventures, Novo 1, Sofinnova Partners,,,,,,,,,,,,,,,,,,,,,,,
3/7/2007,Alta Partners, Baker-Tisch Investments, Dansk Erhvervsinvestering, Index Ventures, Johnson & Johnson Development Corporation, LD Pensions, Lombard Odier Darier Hentsch, Novo A/S, Scottish Widows Investment Partnership, SR One,,,,,,,,,,,,,,,,,
5/4/2006,Alta Partners, Dansk Erhvervsinvestering, Index Ventures, Johnson & Johnson Development Corporation, LD Pensions, Novo A/S,,,,,,,,,,,,,,,,,,,,,
6/1/2011,Full Global Investments, Velocity Capital,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2012,Citi Ventures, First Round Capital, Khosla Ventures, Kleiner Perkins Caufield & Byers, Rizvi Traverse Management, Sequoia Capital, Square, Inc., Starbucks, Tiger Global Management,,,,,,,,,,,,,,,,,
5/11/2009,Ivy Capital Partners, Sierra Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2011,Salesforce.com, Sierra Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2010,Gobi Partners, Mizuho Capital Partners, Spark Capital,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2008,Gobi Partners, Spark Capital,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2011,Split Rock Partners, Trident Capital,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2014,Fluid, Inc., Goldman Sachs AIMS Private Equity,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2012,Andreessen Horowitz, Index Ventures, SoftTech VC, SPA,,,,,,,,,,,,,,,,,,,,,,,
4/1/2011,Andreessen Horowitz, Index Ventures, SoftTech VC, SPA,,,,,,,,,,,,,,,,,,,,,,,
11/18/2013,Softbank China Venture Capital, Vision Knight Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2006,Sutter Hill Ventures, Trinity Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2012,ARCH Venture Partners, Razor's Edge Ventures, University of Tokyo Edge Capital,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2013,ARCH Venture Partners, Razor's Edge Ventures, Schlumberger, University of Tokyo Edge Capital,,,,,,,,,,,,,,,,,,,,,,,
12/1/2011,IDG Capital Partners, Vertex Venture Holdings,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2011,DT Capital Partners, iD TechVentures, Vertex Venture Holdings,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2013,CBC Capital, Matrix Partners,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2014,CBC Capital, Haitong Kaiyuan Investment, Matrix Partners,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2012,500 Startups, CrunchFund, Felicis Ventures, Kapor Capital, m8 Capital,,,,,,,,,,,,,,,,,,,,,,
8/11/2005,DCM, Peninsula Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2006,DCM, Lightspeed Venture Partners, Peninsula Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2011,Haitong Innovative Capital Management, Haitong Kaiyuan Investment, Sequoia Capital,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2014,Delivery Hero, HV Holtzbrinck Ventures Adviser GmbH, Insight Venture Partners, Kite Ventures, Kreos Capital, Luxor Capital Group, Phenomen Ventures, Point Nine, ru-Net Ltd., Team Europe, Tengelmann Group,,,,,,,,,,,,,,,,
2/27/2008,Kleiner Perkins Caufield & Byers, Qiming Venture Partners, Zero2IPO Capital,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2011,e.ventures, PROfounders Capital, Redpoint Ventures,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2012,e.ventures, Redpoint Ventures, T-Venture Holding,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2012,500 Startups, First Round Capital, Freestyle Capital, Greycroft Partners, True Ventures,,,,,,,,,,,,,,,,,,,,,,
9/10/2013,Kinetic Ventures, The Corporate Executive Board,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2004,Carlyle Group, China Merchants Technology Holdings, DragonTech Ventures Management, Fortune Venture Capital,,,,,,,,,,,,,,,,,,,,,,,
3/15/2010,Felicis Ventures, Founder Collective, Lerer Ventures, SV Angel, XG Ventures,,,,,,,,,,,,,,,,,,,,,,
9/18/2012,Andreessen Horowitz, Avalon Ventures, Clarium Capital, DST Global, Fidelity Equity Partners, Foundry Group, Google, Institutional Venture Partners, Kleiner Perkins Caufield & Byers, Morgan Stanley, Pilot Group, Softbank Capital, T Rowe Price, Tiger Global Management, Union Square Ventures, Zynga, Inc.,,,,,,,,,,
6/23/2014,Accel Partners, Acton Capital Partners, Etsy, Inc., Hubert Burda Media, Index Ventures, Union Square Ventures,,,,,,,,,,,,,,,,,,,,
9/9/2008,Bellwether Microfinance Fund, Caspian Advisors, Legatum,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2014,Sequoia Capital, Walden International,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2005,H&Q Asia Pacific, Harbinger, Mitsui & Co - Innovation & Corporate Development Business Unit, Triton Ventures,,,,,,,,,,,,,,,,,,,,,,,
6/13/2006,Enspire Capital, H&Q Asia Pacific, Harbinger, Miven Venture Partners, Triton Ventures,,,,,,,,,,,,,,,,,,,,,,
7/14/2008,China Investment and Development Company, Enspire Capital, H&Q Asia Pacific, Harbinger, Mitsui & Co - Innovation & Corporate Development Business Unit, Triton Ventures,,,,,,,,,,,,,,,,,,,,,
10/3/2013,Bank of America Merrill Lynch, J.P. Morgan, RBC Capital Markets,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2006,Alliance Capital Partners, FA Technology Ventures, General Electric, MIT Investment Management Company, Motorola, North Bridge Venture Partners, OnPoint Technologies, Qualcomm, Sequoia Capital, YankeeTek Ventures,,,,,,,,,,,,,,,,,
1/25/2007,Alliance Capital Partners, FA Technology Ventures, GE Commercial Finance, MIT Investment Management Company, Motorola, North Bridge Venture Partners, OnPoint Technologies, Procter & Gamble Pension Fund, Qualcomm, Sequoia Capital,,,,,,,,,,,,,,,,,
4/13/2009,AllianceBernstein, CMEA Capital, ConocoPhillips (US Pension Plan), DTE Energy Retirement Plan, Espirito Santo Ventures, General Electric, MIT Investment Management Company, North Bridge Venture Partners, Novus Ventures, Qualcomm, Sequoia Capital,,,,,,,,,,,,,,,,
10/23/2007,Alliance Capital Partners, CMEA Capital, FA Technology Ventures, General Electric, MIT Investment Management Company, Motorola, North Bridge Venture Partners, Procter & Gamble Pension Fund, Qualcomm, Sequoia Capital,,,,,,,,,,,,,,,,,
6/29/2004,MIT Investment Management Company, Motorola Ventures, North Bridge Venture Partners, OnPoint Technologies, Qualcomm Ventures, Sequoia Capital, YankeeTek Ventures,,,,,,,,,,,,,,,,,,,,
5/1/2006,Morgan Stanley, QueeQueg Partners, StarVest Partners,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2000,Pamlico Capital, Wachovia Strategic Ventures, Wakefield Group,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2003,Hanna Capital, Logitech, MyQube, Sunrise Capital Partners, Wilson Sonsini Goodrich & Rosati,,,,,,,,,,,,,,,,,,,,,,
10/27/2004,Fusion Capital, NTT, Stanford University, TAKO Ventures,,,,,,,,,,,,,,,,,,,,,,,
3/7/2005,In-Q-Tel, Motorola Solutions Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2005,Intel Capital, JAFCO Investment (Asia Pacific),,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2005,IDG Capital Partners, Intel Capital, JAFCO Investment (Asia Pacific), Mitsubishi UFJ Securities Holdings, TDF Capital,,,,,,,,,,,,,,,,,,,,,,
11/11/2004,Allegis Capital, Morningside Group,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2004,GGV Capital, Natixis Private Equity Asia,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2006,Acadia Woods Partners, D.E. Shaw & Co, DCM, Goldman Sachs Merchant Banking Division, Hunt Growth Capital, Mesirow Financial Private Equity, W Capital Partners,,,,,,,,,,,,,,,,,,,,
10/1/2008,August Capital, Baseline Ventures, Harrison Metal Capital, SV Angel,,,,,,,,,,,,,,,,,,,,,,,
10/4/2001,Broadview Ventures, Jumpstartup Fund Advisors, Telesoft Partners,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2003,Infineon Ventures, McDATA,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2002,Intel Capital, Kennet Partners, Telesoft Partners,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2005,Broadview Ventures, Infineon Ventures, Intel Capital, Jumpstartup Fund Advisors, McDATA, Telesoft Partners,,,,,,,,,,,,,,,,,,,,,
4/15/2014,Inserm Transfert Initiative, Versant Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2012,Almirall, The Catalan Finance Institute,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2011,iMedX, Inc., RFE Investment Partners, Ventureast,,,,,,,,,,,,,,,,,,,,,,,
3/23/2011,Industrial Development Corporation, Inspired Evolution Investment Management,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2006,3i, BayTech Venture Capital, Earlybird Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2000,3i, Accenture Technology Ventures, Earlybird Venture Capital, General Atlantic,,,,,,,,,,,,,,,,,,,,,,,
6/1/1999,3i, Earlybird Venture Capital, KfW Banking Group,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2011,Albion Ventures, UCL Business plc,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2011,Accel Partners, Index Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2013,Accel Partners, Beringea Private Equity, Carmel Ventures, Index Ventures, OurCrowd,,,,,,,,,,,,,,,,,,,,,,
2/7/2014,Bearing Capital Partners, Beringea Private Equity, Mistral Equity Partners, OurCrowd,,,,,,,,,,,,,,,,,,,,,,,
10/31/2012,Accel Partners, Beringea Private Equity, Carmel Ventures, Index Ventures, OurCrowd,,,,,,,,,,,,,,,,,,,,,,
3/20/2001,Commonwealth Capital Ventures, First Light Capital, TL Ventures,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2011,Bain Capital, Lemhi Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2004,Lake Front Partners, Sierra Ventures, Space Center Ventures,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2014,.406 Ventures, BlueCross BlueShield Venture Partners, Sandbox Industries,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2011,Atlas Venture, General Catalyst Partners,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2010,Balderton Capital, Nauta Capital,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2010,Caja Navarra, Nauta Capital,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2013,Balderton Capital, Nauta Capital, Oxford Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,
3/11/1997,Blumberg Capital, Check Point Software Technologies, Forval Creative, Gemini Israel Ventures, Walden International,,,,,,,,,,,,,,,,,,,,,,
7/17/2007,Aberdare Ventures, Affinity Ventures, FirstMark Capital, Hexagon Investments, Novartis Venture Funds, Trellis Health Ventures, Versant Ventures,,,,,,,,,,,,,,,,,,,,
6/19/2012,BioStar Ventures, Michigan Accelerator Fund,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2014,BioStar Ventures, Michigan Accelerator Fund,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2014,BioStar Ventures, Michigan Accelerator Fund,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2010,Pfizer Venture Investments, Third Rock Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2006,Abingworth Management, Alta Partners, Biotech Fund Flanders, Gilde Healthcare Partners, Gimv, KBC Private Equity, Sofinnova Partners, SR One, VIB,,,,,,,,,,,,,,,,,,
4/6/2004,Abingworth Management, Alta Partners, Biotech Fund Flanders, Gilde Healthcare Partners, Gimv, Sofinnova Partners,,,,,,,,,,,,,,,,,,,,,
1/25/2010,Betaworks, Foundry Group, IA Ventures, StockTwits, True Ventures,,,,,,,,,,,,,,,,,,,,,,
2/8/2007,Advanced Energy Industries, Hill Carmen Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2008,Bohemian Companies, DCM, GLG Partners, Invus Group, Technology Partners,,,,,,,,,,,,,,,,,,,,,,
12/1/2009,AOL Ventures, Founder Collective, Freestyle Capital, Radar Partners, SV Angel,,,,,,,,,,,,,,,,,,,,,,
2/5/2013,CrunchFund, Google Ventures, SoftTech VC, True Ventures,,,,,,,,,,,,,,,,,,,,,,,
6/10/2014,Bullpen Capital, CrunchFund, Foundry Group, SoftTech VC, True Ventures,,,,,,,,,,,,,,,,,,,,,,
3/19/2012,Battery Ventures, Centennial Ventures, Charlesbank Capital Partners, CIT Group, CoBank, Columbia Capital, GTCR Golder Rauner, Hercules Technology Growth Capital, M/C Partners, Oak Investment Partners, Zayo,,,,,,,,,,,,,,,,
12/5/2012,Angel Capital Group, Watson Technology Group,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2007,Austin Ventures, HomeAway, Inc., Institutional Venture Partners, Redpoint Ventures, Trident Capital,,,,,,,,,,,,,,,,,,,,,
2/20/2010,Harris & Harris Group, North Coast Angel Fund,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2013,Harris & Harris Group, RKS Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2010,Peritas Invest AB, SamInvest Mitt AB,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2008,Anthem Venture Partners, Buzznet Inc., Focus Ventures, Redpoint Ventures, Sutter Hill Ventures,,,,,,,,,,,,,,,,,,,,,,
7/18/2013,Fusion IP, North West Business Finance Limited, SPARK Ventures,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2012,Council Capital, Intersouth Partners, Mountain Group Capital, River Cities Capital Funds,,,,,,,,,,,,,,,,,,,,,,,
4/24/2013,BB Biotech Ventures, Canaan Partners, Doctors Research Group, Inc., ORTHOCON, Inc., ProQuest Investments,,,,,,,,,,,,,,,,,,,,
5/15/2013,Commonwealth Capital Ventures, Egan Managed Capital, Matrix Partners, Summit Partners,,,,,,,,,,,,,,,,,,,,,,,
3/31/2011,Gilde Healthcare Partners, Lundbeckfond Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2013,Fidelity Biosciences, Gilde Healthcare Partners, Lundbeckfond Ventures, Novo A/S,,,,,,,,,,,,,,,,,,,,,,,
11/6/2007,ACT Venture Capital, Silicon & Software Systems Limited,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2011,Spark Capital, True Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2013,Khosla Ventures, Spark Capital, True Ventures,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2005,Arcturus Capital, Hanseatic Corporation,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/2003,ABN AMRO Participaties, Carnegie, Coastview Capital, DKA Capital, LD Pensions, OrbiMed Advisors, Oxford Bioscience Partners, Tekla Capital Management, The Kaufmann Fund,,,,,,,,,,,,,,,,,,
1/11/2011,New Enterprise Associates, Venrock,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/2006,Sepracor Pharmaceuticals, Inc.,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2008,Northstar Ventures, Porton Capital, Rising Stars Growth Fund, Solvay, Synergis Technologies, The Carbon Trust,,,,,,,,,,,,,,,,,,,,,
6/14/2011,350 Investment Partners, I2BF, Parkwalk Advisors, Porton Capital, Solvay, Sumitomo Corporation,,,,,,,,,,,,,,,,,,,,,
9/4/2012,Arete Corporation, I2BF, Sumitomo Corporation, The Carbon Trust,,,,,,,,,,,,,,,,,,,,,,,
3/9/2006,Fonds de SolidaritŽ des Travailleurs du QuŽbec, Skypoint Capital,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2008,Fonds de SolidaritŽ des Travailleurs du QuŽbec, RHO Ventures, Skypoint Capital,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2010,RHO Ventures, Skypoint Capital, Summit Partners,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2001,Angel Investors LP, ARCH Development Partners, Illinois Development Finance Authority,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2003,ARCH Development Partners, Greylock Partners, InterWest Partners, Xilinx Asia Pacific,,,,,,,,,,,,,,,,,,,,,,,
7/3/2007,Bain Capital, SV Life Sciences,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2013,Bain Capital, Revelstoke Capital Partners, River Cities Capital Funds, SV Life Sciences, Yukon Partners,,,,,,,,,,,,,,,,,,,,,,
12/11/2006,Advent International, Goldman Sachs, Lux Capital Management, Mobius Venture Capital, Nth Power, Sequoia Capital, Technology Partners,,,,,,,,,,,,,,,,,,,,
8/2/2006,Advanced Technology Ventures, Flagship Ventures, OrbiMed Advisors, Pitango Venture Capital, Sutter Hill Ventures, Venrock,,,,,,,,,,,,,,,,,,,,,
10/30/2007,Advanced Technology Ventures, Bessemer Venture Partners, Flagship Ventures, MPM Capital, OrbiMed Advisors, Polaris Partners, QVT funds, Sutter Hill Ventures, Venrock,,,,,,,,,,,,,,,,,,
6/22/2010,Advanced Technology Ventures, Flagship Ventures, OrbiMed Advisors, Polaris Partners, Venrock,,,,,,,,,,,,,,,,,,,,,,
12/23/2011,Advanced Technology Ventures, Avalon Ventures, Bessemer Venture Partners, Celgene, Flagship Ventures, OrbiMed Advisors, Polaris Partners, QVT Financial, Sutter Hill Ventures, Venrock,,,,,,,,,,,,,,,,,
2/13/2004,Advanced Technology Ventures, Flagship Ventures, Polaris Partners, Sutter Hill Ventures, Venrock,,,,,,,,,,,,,,,,,,,,,,
11/1/2006,Centennial Ventures, Murphree Venture Partners,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2008,Centennial Ventures, Monitor Clipper Partners,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2014,Appian Venture Partners, Draper Fisher Jurvetson, Fidelity Growth Partners Europe, General Catalyst Partners, Ping Identity Corporation, SAP Ventures, Silicon Valley Bank, Triangle Peak Partners, Volition Capital, W Capital Partners,,,,,,,,,,,,,,,,,
5/9/2011,Goldman Sachs Merchant Banking Division, Limelight Networks, Oak Investment Partners, Silicon Valley Bank,,,,,,,,,,,,,,,,,,,,,,,
12/14/2000,Ivisionary Ventures, MCP Global Limited, Mentmore Venture Partners, NetNet Ventures Fund, RS Coinvestment Fund, Winfield Capital,,,,,,,,,,,,,,,,,,,,,
7/19/2006,Cape Natixis, Sofinnova Partners,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2010,Sofinnova Partners, Tallwood Venture Capital, WestSummit Capital Management,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2001,Cardinal Venture Capital, Highland Capital Partners, Mission Ventures, Piper Jaffray, Salix Ventures, Three Arch Partners,,,,,,,,,,,,,,,,,,,,,
5/31/2003,Highland Capital Partners, Salix Ventures, SightLine Partners, Three Arch Partners,,,,,,,,,,,,,,,,,,,,,,,
10/30/2009,Apex Venture Partners, Blue Cross Blue Shield of Michigan, Dunrath Partners, EMC, First Analysis, Informatica Corporation, Initiate Systems, Paladin Capital Group, Sandbox Industries, Sigma Partners,,,,,,,,,,,,,,,,,
9/16/2009,Entrepreneurs Fund, Jefferson Partners, StarVest Partners,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2010,Entrepreneurs Fund Management, Jefferson Partners, StarVest Partners,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2011,NCT Ventures, TechColumbus,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2004,Inventages Venture Capital, POSCO BioVentures,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2006,Inventages Venture Capital, POSCO BioVentures,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2008,Inventages Venture Capital, POSCO BioVentures,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2010,Bloodstone Ventures, Inventages Venture Capital, POSCO BioVentures,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2008,Bessemer Venture Partners, Mission Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2011,Columbia Capital, Mission Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2012,New Leaf Venture Partners, Three Arch Partners,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2012,New Leaf Venture Partners, ONSET Ventures, Three Arch Partners,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2013,Battery Ventures, Centennial Ventures, Charlesbank Capital Partners, CIT Group, CoBank, Columbia Capital, GTCR Golder Rauner, Hercules Technology Growth Capital, M/C Partners, Morgan Stanley Alternative Investment Partners, Oak Investment Partners, Zayo,,,,,,,,,,,,,,,
2/9/2012,Orix Venture Finance, Petra Capital Partners,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2013,ABS Capital Partners, Cambrian Ventures, Edison Ventures, FolioDynamix, NXT Capital Venture Finance, Wellington Financial,,,,,,,,,,,,,,,,,,,,,
12/12/2000,Amerindo Investment Advisors, Crosspoint Venture Partners, Oracle Corporation, Pivotal Investments, VeriSign, Inc.,,,,,,,,,,,,,,,,,,,,,
6/22/1999,Accel Partners, Berkeley Investments, Highland Capital Partners, Ignite Group, Intel Corporation, Sequoia Capital, Spring Lake Equity Partners,,,,,,,,,,,,,,,,,,,,
6/6/2000,Accel Partners, BancBoston Capital - PEP, Berkeley Investments, Highland Capital Partners, Sequoia Capital, Spring Lake Equity Partners,,,,,,,,,,,,,,,,,,,,,
8/27/2001,Accel Partners, BancBoston Capital - PEP, Highland Capital Partners, Ignite Group, Sequoia Capital, Spring Lake Equity Partners,,,,,,,,,,,,,,,,,,,,,
11/17/2006,Aurora Funds, Cordova Ventures, Gray Ventures, Intersouth Partners, Southeast Interactive Technology Funds, Tri-State Investment Group,,,,,,,,,,,,,,,,,,,,,
4/23/2007,Delphi Ventures, Meritech Capital Partners, New Enterprise Associates, Versant Ventures,,,,,,,,,,,,,,,,,,,,,,,
1/12/2009,Delphi Ventures, Johnson & Johnson Development Corporation, Meritech Capital Partners, New Enterprise Associates, Versant Ventures,,,,,,,,,,,,,,,,,,,,,,
1/1/2005,New Enterprise Associates, Versant Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2007,Partech International Partners, Pond Venture Partners, Siparex - Sigefi Private Equity,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2011,Airbnb, Greylock Partners, Sequoia Capital, SV Angel, Y Combinator, Youniversity Ventures,,,,,,,,,,,,,,,,,,,,,
6/1/2013,Charles River Ventures, Cowboy Ventures, Floodgate,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2000,Delphi Ventures, Institutional Venture Partners, Intersouth Partners, JPMorgan Partners, Polaris Partners,,,,,,,,,,,,,,,,,,,,,,
9/28/2006,BV Cornerstone Ventures, Mellon Ventures, WestBridge Capital Partners, Zavata, Inc.,,,,,,,,,,,,,,,,,,,,,,
6/13/2013,GREE, Mobile Internet Capital,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2009,Grayhawk Capital, Oak Hill Capital Partners, VSP Capital,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2006,Grayhawk Capital, INVESCO Asset Management, Oak Hill Capital Partners, VSP Capital,,,,,,,,,,,,,,,,,,,,,,,
6/28/2007,Grayhawk Capital, Inovus Capital Partners, Invesco Private Capital, Jasper Ridge Partners, Oak Hill Capital Partners, Trident Capital, VSP Capital,,,,,,,,,,,,,,,,,,,,
12/9/2009,AIB Seed Capital Fund, Data Electronics Group Limited, Enterprise Equity Fund Management (NI),,,,,,,,,,,,,,,,,,,,,,,,
6/1/2009,AIB Seed Capital Fund, Enterprise Equity Fund Management (NI),,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2002,Constellation Real Technologies, FirstMark Capital, InnoCal, Peninsula Ventures, Red Rock Ventures, Sierra Ventures, Stanford University,,,,,,,,,,,,,,,,,,,,
5/19/2004,FirstMark Capital, GGV Capital, Highbridge Principal Strategies, InnoCal, Peninsula Ventures, Red Rock Ventures, Sierra Ventures,,,,,,,,,,,,,,,,,,,,
6/1/2007,Pequot Capital Management, S.A.C. Capital Advisors, L.L.C,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2004,Essex Woodlands, KB Partners, PTV Healthcare Capital, Telegraph Hill Partners,,,,,,,,,,,,,,,,,,,,,,,
2/8/2006,Essex Woodlands, Kaiser Permanente Ventures, KB Partners, PTV Healthcare Capital, RiverVest Ventures,,,,,,,,,,,,,,,,,,,,,,
2/21/2008,Apothecary Capital, Arnerich Massena & Associates, Essex Woodlands, Kaiser Permanente Ventures, KB Partners, PTV Healthcare Capital, RiverVest Ventures,,,,,,,,,,,,,,,,,,,,
10/4/2009,Apothecary Capital, Arnerich Massena & Associates, Essex Woodlands, Kaiser Permanente Ventures, RiverVest Ventures,,,,,,,,,,,,,,,,,,,,,,
9/1/2010,Apothecary Capital, Arnerich Massena & Associates, Essex Woodlands, Kaiser Permanente Ventures, RiverVest Ventures,,,,,,,,,,,,,,,,,,,,,,
9/15/2011,Delta Partners, Scottish Investment Bank's Scottish Seed Fund,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2002,Marubeni Corporation, President International Development Corporation,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2007,Arboretum Ventures, Baird Capital,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2008,Arboretum Ventures, Baird Capital, Fidelity Biosciences, Flagship Ventures, Western Technology Investment,,,,,,,,,,,,,,,,,,,,,,
7/13/2009,Arboretum Ventures, Baird Capital, Credit Suisse, Fidelity Biosciences, Flagship Ventures,,,,,,,,,,,,,,,,,,,,,,
7/12/2010,Arboretum Ventures, Baird Capital, Credit Suisse, Fidelity Biosciences, Flagship Ventures,,,,,,,,,,,,,,,,,,,,,,
3/28/2012,DCM, Qualcomm Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2014,DCM, Qualcomm Ventures, SAIF Partners,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2011,Bessemer Venture Partners, MVM Life Science Partners,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2010,Accel Partners, Catamaran Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2012,Accel Partners, Catamaran Ventures, Kaizen Management Advisors,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2008,Hummer Winblad Venture Partners, Palomar Ventures,,,,,,,,,,,,,,,,,,,,,,,,,
