total_box,budget,release_coverage,pindex
27100027,0,0.0694123293050041,2874141
8620678,0,0.0685143452961555,2874142
582024,0,0.000885627530364373,2874351
14812144,0,0.0611631965583019,2874453
4556,0,0.000249850089946032,2874641
6263670,0,0.0120677593443934,2874660
292577,0,0,2875010
1022324,0,0.00098574888751197,2875013
43907,0,0.00118452902096101,2875074
7221458,5.5e+07,0.0395678771313289,2875436
15540353,5.7e+07,0.04378899914786,2875489
23662,1.5e+07,0.000478792316791528,2875497
9730,0,5.38633486843877e-05,2875500
549666,0,0.000701262272089762,2875505
172394,0,0.000349947507873819,2875672
22180,0,0.00191165600387429,2875932
66903,0,0.000360508832466395,2876160
3751699,0,0.0472686059198245,2876202
66184051,0,0.0930950365908299,2876367
40098064,8.5e+07,0.0786578384029472,2876809
6939946,0,0.057655160829764,2877419
42065185,1.7e+07,0.0592174042913327,2877445
32534850,6e+07,0.0621787294867918,2877464
6136856,0,0.0599391243268555,2877500
8447,0,0.000124925044973016,2877531
2510,0,2.52652854977261e-05,2877537
21419,0,0.000112657015715654,2877608
95000,1e+06,0,2877644
21067116,3.7e+07,0.0703644453332,2877703
418379,0,0.00531799904881318,2877732
5178569,2e+07,0.0563574612608788,2877994
10787,0,5.20629962254328e-05,2878100
887851,7e+06,0.00257345592644413,2878122
74078174,6e+07,0.0724666253590942,2878150
88097164,4.2e+07,0.0837656099903939,2878157
1352,0,0,2878212
25107267,0,0.0664220647773279,2878341
15309602,0,0.0336326955616296,2878364
21206,0,0.000274958756186572,2878558
217326974,6e+07,0.09019435995257,2879278
133110742,7.5e+07,0.0943405760485093,2879284
85886987,0,0.0926111083337499,2879287
219614612,7.5e+07,0.0955063339535595,2879288
43858790,0,0.0526155054317002,2879314
17102,0,0.000373375815203863,2879476
757088,0,0,2880571
21250683,0,0.0302486008069764,2880940
548696,0,0.00220468274615283,2881084
14245415,4e+07,0.0272729589886065,2881602
1311,0,2.57506308904568e-05,2881763
76173,0,0.000128885910192298,2881852
12366,0,7.57958564931784e-05,2881854
314402,0,0.00268972142170989,2881984
93607673,4.6e+07,0.0848025685799583,2882112
87400,0,0.000260314981127164,2882151
14444502,0,0.0276554209630594,2882153
344992,0,0.000197149777502394,2882169
5928,0,2.52652854977261e-05,2882187
4845724,0,0.0425417453278421,2882189
130096601,1.5e+07,0.0535940319409658,2882243
665450,0,0.00245534963506105,2882299
16566,0,2.60314981127164e-05,2882351
50437,0,7.64662401549716e-05,2882359
127518,0,0.000140821269644567,2882364
907835,0,0.00107024164929871,2882486
269823,0,0.000293944738389183,2882504
7191830,1.7e+07,0.0390472471690746,2882560
1420355,0,0.000242245387630208,2882660
3359,0,5.15543640769191e-05,2882667
130164645,1e+08,0.0801670361396092,2882680
5529,0,5.06072874493927e-05,2882750
24098,0,0.000159201867968584,2882757
279665,0,0.000494598464141611,2882766
384048,0,0.000317284048544459,2882775
6719864,2e+07,0.0150140482322641,2882811
663246,0,0.00336038233683477,2882828
150117807,4e+07,0.0656855886468119,2882856
45175,0,0.000149910053967619,2882968
13086430,0,0.0329182200364877,2882988
10650,0,2.49850089946032e-05,2882989
1165795,0,0.000781018555923622,2883020
48700,0,7.49550269838097e-05,2883036
10499694,0,0.0325577800975,2883056
4e+06,0,0.0175051810044535,2883057
902152,0,0.00610793595392871,2883058
358047,0,0.0071806500377929,2883059
13342790,0,0.0661296682250887,2883092
544098,0,0.00174242047095136,2883104
102561004,1.1e+07,0.0685141795265412,2883116
145103595,3e+07,0.0889145496535797,2883117
287724,0,0.000242385069079745,2883124
146702,0,0.000199880071956826,2883158
15070285,7e+06,0.0341405756068061,2883163
57011521,5e+07,0.0807574000302557,2883207
350126372,58800000,0.0972319551506657,2883302
6010990,0,0.00762973352033661,2883329
24082,0,2.80504908835905e-05,2883351
1910,0,3.36349265076856e-05,2883353
30156,0,5.15012617809136e-05,2883368
33144,0,5.05305709954522e-05,2883379
942441,0,0.00280681876705979,2883381
14440985,2.8e+07,0.0694395840623907,2883420
554434,0,0.00157078848431787,2883449
104565114,5.5e+07,0.0890603085553997,2883472
3126,0,2.57771820384596e-05,2883517
128024,0,0.000128885910192298,2883556
28782,0,0.000349947507873819,2883593
316554,0,0.000746751630407726,2883596
8655,0,2.57771820384596e-05,2883702
184705,1500000,0.000253036437246964,2883830
31849,0,0.000250275302833116,2883926
44229441,3.6e+07,0.0319786599717558,2883967
4189,0,2.49962505624156e-05,2884322
265000,1e+06,0,2884412
9745803,0,0.0481151955045657,2884989
627436,0,0.00101954986873295,2885218
8413144,0,0.0108733689946508,2885380
119664,0,0.000225314031431307,2885448
45779,0,0.000596265495057273,2885737
28044,0,5.15012617809136e-05,2885834
7013191,2e+07,0.0422052840294587,2885841
16298046,1.4e+07,0.0451867968584165,2885889
850255,0,0.00152086971216133,2885948
47483002,0,0.0590384887938609,2885969
22166041,0,0.068915134542798,2885970
26570463,2.5e+07,0.0543229248391652,2885989
1054638,0,0.00083984210968338,2886012
12574914,7500000,0.0194479137460811,2886389
75228,1.4e+07,0.00021990708925479,2886801
180590,0,0.000375412954249675,2886926
18542974,0,0.0207912525921737,2886978
69394,0,7.56391508244667e-05,2887057
24146161,0,0.0152804893921645,2887073
20047604,0,0.0681034858863051,2887172
1279,0,2.53036437246964e-05,2887338
170832,0,0.000942608601976785,2887343
71906,0,0.000100852201099289,2887679
8586392,3e+07,0.0235618764593505,2887791
176647,0,0.00028634647923988,2887861
65885767,0,0.0770751608347717,2888191
32238923,2e+07,0.079731027857829,2888201
32130627,6e+07,0.0738343420757678,2889472
106885658,8e+07,0.0683256578061458,2889474
6950,0,2.57771820384596e-05,2889536
58406347,0,0.0788011925309901,2889712
127352707,5e+07,0.0876224265440736,2890114
85288303,2.6e+07,0.0851928091121175,2890120
22080,0,5.06072874493927e-05,2890291
717376,0,0.0166457693804315,2890302
15160801,0,0.045449994994494,2890446
13944,0,2.57771820384596e-05,2890567
5154,0,0.000252652854977261,2890646
7750,0,0.000479047955221623,2890691
16820893,0,0.055041402825134,2891044
42892,0,7.49550269838097e-05,2891052
26799,0,0.000174973753936909,2891683
24174218,5.3e+07,0.0677913592068946,2892315
17185632,1.7e+07,0.0361127033819833,2892341
855810,0,0.00230956580162929,2892514
13042112,5e+07,0.016536048046107,2892642
133375846,1.5e+08,0.0898988096755283,2892854
3414301,0,0,2892906
50236831,0,0.0719772190790213,2892955
135645823,7.5e+07,0.102552594670407,2893084
9398308,0,0.0438008168159167,2893129
107509366,7.3e+07,0.0978742470254393,2893279
4821759,0,0.0415185145278885,2893433
41526,0,0.00104707473495921,2893743
43805,0,8.24651584705462e-05,2893784
21821,0,0.000275302833116428,2893959
176979,0,0.000299820107935239,2894658
2250,0,2.50275302833116e-05,2894673
1236848,0,0,2895064
39263420,9.2e+07,0.0574183296975573,2895146
858553,0,0.00106700141220775,2895245
84273813,6500000,0.0804635098608469,2895455
17127992,0,0.0418326174671352,2895513
1310200,0,0.00111338577021154,2895585
85911262,6.5e+07,0.0800130143157473,2895726
3759286,8e+06,0.0143228515722642,2896108
4463292,3e+07,0.0129610914603335,2896204
80818974,0,0.114260519022424,2896288
1036818,0,0.00190236478576446,2896399
1321194,0,0.00237493683678626,2896431
654132,0,0.000520629962254328,2896464
104828,0,0.000180254416233198,2896465
8464,0,5.05305709954522e-05,2896479
20208496,0,0.057636775150238,2896673
1562749,0,0.00103765835098794,2896737
2865916,1.7e+07,0.0522342627541702,2896771
22029,0,0.000530570995452249,2896952
180202163,1.3e+08,0.0966854971754237,2896975
7193,0,2.49962505624156e-05,2897027
11328094,0,0.0685236298090464,2897688
21078145,12500000,0.0286090562654113,2897985
90757863,1.05e+08,0.0857234839616015,2897994
201395,0,0.000479047955221623,2898208
75530832,5.5e+07,0.0674638442271956,2898226
3212310,1.8e+07,0.028976157082749,2898408
18670401,2.3e+07,0.0454068029409388,2898515
3161,0,5.05305709954522e-05,2898934
50866635,4e+07,0.0641676428478459,2899555
173837933,0,0.0842940775060159,2899636
17687709,5e+06,0.084133400707428,2899648
20211394,2e+07,0.0332183138486893,2899904
170457,0,0.000647184746353363,2899950
960040,0,0.0201046305503913,2900256
2795,0,0.000149910053967619,2900330
10232,0,0.0002738089311495,2900335
12947763,0,0.0568168643156291,2900498
16880,0,0.00045879744092983,2900543
16377,0,0.000140252454417952,2900563
8863193,0,0.0423788339967221,2900724
5520368,750000,0.022606588647729,2900855
18597342,1.2e+07,0.0660679422100742,2900890
53208180,0,0.0841941714957588,2901370
7919574,0,0.0064545408703545,2901716
833532,0,0.00585142032273032,2902161
49662533,0,0.0758880239212249,2902306
82674398,3.2e+07,0.0745595414986203,2902327
7556,0,0.00039994000899865,2902511
136025503,44500000,0.0818667742423478,2902782
6998,0,2.65336446614307e-05,2903178
112547,0,0.00011706860220089,2903257
24756177,3.1e+07,0.0439255608521182,2903468
201578182,1.4e+08,0.0931866073519082,2903545
15945534,0,0.0735972194171668,2903657
15988876,2e+07,0.0489129049524635,2903821
11502976,0,0.0551677639406679,2903975
23616,0,0.000438212094653813,2904111
12578,0,5.15012617809136e-05,2904197
193637,0,0.00139975298476739,2904213
24008137,1.1e+08,0.0768766296143818,2904283
23571,0,5.15543640769191e-05,2904401
100546139,4.7e+07,0.0775377109573356,2904555
235037,0,0.000500550605666233,2905067
19600,0,4.97834420271818e-05,2905096
4291,0,2.52130502748223e-05,2905224
9004,4500000,2.52130502748223e-05,2905319
3297137,0,0.0198360015618899,2905370
33035397,4e+07,0.0827690752905508,2905643
14681192,0,0.0616542003545333,2905650
46462469,0,0.0852956038403234,2905688
207853,0,0.00625283646815592,2905720
6375979,0,0.0500912191639565,2905833
78616689,1e+08,0.0913085112375373,2905900
21321100,0,0.0663229552507759,2906515
3234,0,2.49850089946032e-05,2906615
1981,0,2.53036437246964e-05,2906717
148478011,5e+07,0.0576494586536953,2906718
16697,0,4.99700179892065e-05,2906764
10850,0,5.00550605666233e-05,2906834
2942,0,5.6041246357319e-05,2907802
4631,0,0.000374943758436235,2907875
743847,0,0.00288949629051152,2908792
8041049,0,0.0567782720674315,2909111
54647948,1.25e+08,0.0745755961567183,2909746
6075793,0,0.0440936549230566,2909800
1013272,0,0.00126092804303968,2909812
30303072,5e+07,0.0841504148259886,2909827
20040895,3e+07,0.0609477817873063,2909886
6905,0,0.000424745152908255,2909917
3000,0,2.49850089946032e-05,2910152
49048,0,0.000196353436185133,2910168
19551067,6.5e+07,0.0769760150893381,2910565
380594,0,0.0020422570722606,2911007
31736,0,0.000149910053967619,2911023
2347000,0,0.00392329429134544,2911031
22365133,6e+07,0.0495004174409523,2911088
53837,0,0.000499700179892065,2911213
1345903,0,0.00101465156865133,2911261
21170563,2e+07,0.0417024599765717,2912265
84056472,1.2e+08,0.0864924238156931,2912413
3336053,0,0.0255156068781201,2912450
4627375,2e+07,0.0117483577564426,2912451
846704,0,0.00605666232856142,2912452
3010,0,5.04261005496445e-05,2912485
50927067,0,0.0360880548538434,2912718
69081,0,0.000168174632538428,2914717
12636,0,2.57506308904568e-05,2914721
74759,0,0.000103108728153838,2914770
31664162,0,0.0595452905088416,2914794
37738810,0,0.0602388566859884,2914813
60729,0,0.000212269157291446,2915212
2159041,0,0.00684589246452129,2915576
213307889,6.3e+07,0.101238511544497,2915611
53883989,16500000,0.0686332967205398,2915616
206040086,3.3e+07,0.0892515687700304,2915619
49554002,1.3e+08,0.070067466652933,2915643
85999,0,0.000672076467366954,2915823
2063196,0,0.012917507285362,2915923
4300,0,2.48917210135909e-05,2915947
37761915,6.5e+07,0.0627284972099288,2916424
15740796,0,0.0266649869824473,2916703
760507625,0,0.0882165523921189,2916898
459005868,2.5e+08,0.106883967404889,2917114
5622787,0,0.0254357657011719,2917124
4679650,0,0.0236343029599123,2917133
80282231,6e+07,0.0933443117881158,2917539
41797066,0,0.0674588853946487,2917544
14377198,8600000,0.0521472392638037,2917729
1539680,0,0.000525578135949545,2917801
52096475,0,0.0558495002939447,2917935
4571521,0,0.00715866198099701,2918043
9451946,1.7e+07,0.0128973058394719,2918081
162538,0,0.00468566966028895,2918157
3287,0,7.49550269838097e-05,2918345
205246,1e+06,0,2918700
7246735,0,0.0377844029499451,2919649
8870,0,7.49550269838097e-05,2919717
39371,0,0.000146335752751112,2919730
63658910,0,0.0642890493122149,2920347
34302837,0,0.0325654041390082,2920387
26712476,0,0.0393315401913665,2920832
28734552,1.6e+07,0.0431758012730243,2920852
27250736,1.2e+07,0.0458377097304139,2921054
60494212,3e+07,0.0676469073492301,2921169
16827402,4.8e+07,0.0639589343924463,2921342
14972297,0,0.0618694720007552,2921398
447954,0,0.00151278301648933,2921788
12139,0,7.64662401549716e-05,2921924
91258000,0,0.0827673289656128,2922350
13110903,0,0.0476211473169011,2922389
210609762,1.9e+07,0.0750960701653645,2922414
118450002,4e+07,0.0919244361066271,2922422
87727583,4e+07,0.0869236583522298,2922424
4351,0,0.000199970004499325,2922453
77868585,0,0.0804821624254231,2922659
12343,0,2.65336446614307e-05,2922810
1191835,0,0.00885126034250529,2922879
153068,0,0.00149977503374494,2922977
61465,0,0.0002269174524734,2923024
3731,0,0.000252130502748223,2923294
65807024,1.9e+07,0.0765722084545487,2923357
138608444,1.3e+08,0.0898176718092567,2923373
3674841,0,0.0108465323420608,2923450
30160161,7e+07,0.0824927146379736,2923452
9797098,0,0.0512343810800294,2923557
15240435,0,0.0753868635018172,2923624
102003019,1.5e+07,0.0835748550869478,2923688
12626043,0,0.0545897371294197,2923776
2000022,0,7.93210121361149e-05,2923845
31687,0,0.000313823944766986,2923903
2685453,0,0.0354162756715364,2923911
19613,0,0.000274835098940636,2923924
113257297,2e+07,0.0800268830586947,2923931
1055525,0,0.0277488143688406,2923939
32868349,3.5e+07,0.0844565909573339,2923973
60060328,2.3e+07,0.0712482468443198,2924064
17782178,2.6e+07,0.0733061183850251,2924065
100292856,2e+07,0.077033855482567,2924112
7779614,0,0.0268338996602039,2924200
1924,0,5.15543640769191e-05,2924460
21569509,0,0.0557165700579652,2924854
140106,0,0.000463511356028223,2924918
15325127,5.1e+07,0.0646526842409082,2925528
77556,0,0.000128753154452284,2927170
333554,0,0.000675743317649414,2927247
815848,0,0.000557206537890045,2927321
14307963,7e+07,0.0757957856982739,2927360
53819,0,3.5915670006824e-05,2927468
32886940,0,0.0794194978604939,2927529
3140,0,0.000252652854977261,2927537
11348324,0,0.0514671551197788,2927663
112351,0,0.000104125992450866,2927740
2274979,0,0.00667967783611424,2927836
20555,0,0.000274958756186572,2928234
4865912,0,0.0439598035054368,2928239
4064,0,0.000329353643474681,2928402
41575141,7.5e+07,0.0903227623500253,2928477
5210988,0,0.0540616317895649,2928524
44544,0,0.000403619118092227,2928531
15298133,4.5e+07,0.0683421743832724,2928920
115842,0,0.000702411613205338,2929081
173306,0,0.000356799780430904,2929499
573953,0,0.0013863389411368,2929564
1332110,0,0.000594907591020862,2929743
3793614,0,0.0441290235780835,2929802
75782105,1.2e+07,0.0609728760367631,2930033
65111277,3e+07,0.0744064772883217,2930036
54030051,0,0.0666102454323692,2930043
7266973,0,0.0102664018884185,2930196
15071,0,0.00045049554509961,2930694
6075,0,0.000549917512373144,2931184
3221568,0,8.81873098461132e-05,2931231
12218638,0,0.0243795364083353,2931543
72637803,5.1e+07,0.086190290251204,2931626
53760,0,0.000283256939795025,2932086
148479,0,0.000253478285360221,2932122
6153939,0,0.00767076585900402,2932145
7027290,0,0.0559002575509248,2932376
26793311,0,0.0806732117812062,2932489
117727224,4.9e+07,0.0747203934322202,2932508
5971336,0,0.0378237667577769,2932510
3011195,0,0.00366620698933773,2932686
3966256,0,0.0223096545462407,2932921
74709,0,0.000349947507873819,2933270
107325195,1.25e+08,0.0923270045504472,2933276
251188924,3.5e+07,0.0960254788185507,2933286
206852432,1.5e+08,0.1023668011038,2933300
184031112,1e+08,0.103904033329742,2933327
162831698,8e+07,0.104862378043944,2933351
330360194,2.5e+08,0.105939164633843,2933371
5617391,0,0.0587684383048466,2933432
3775000,0,0.0329815303430079,2933465
10155690,5250000,0.0684064528291724,2933529
17981,0,2.52652854977261e-05,2933727
224169,0,0.00103108728153838,2933775
83552429,7e+07,0.0863314805457302,2933793
8888355,2e+07,0.0501698980611633,2933993
172000,0,0.00474005345166658,2934088
21471685,7.3e+07,0.0909040930206988,2934090
65422625,2.09e+08,0.093338712117392,2934161
56046979,5.3e+07,0.0853322012311611,2935007
22424,0,0.000274958756186572,2935072
129988,0,0.000137230684781117,2935077
11175164,0,0.02085801102127,2935103
15395,0,0.000373375815203863,2935248
57041866,0,0.0485105279086861,2935560
45319423,1.8e+07,0.0632355248705476,2935636
5980,0,2.53036437246964e-05,2935818
17780194,0,0.0447992792071278,2935880
27865571,1.7e+07,0.0494946942900455,2936005
869325,0,0.00921303624335403,2936011
90777,0,0.000774883767434885,2936027
12795746,0,0.00801774998739348,2936036
1200326,0,0.00136432541687721,2936407
3157348,1.4e+07,0.0177574974573243,2936504
77247,0,0.000202429149797571,2936585
19452138,6e+07,0.0737057765340796,2936621
34096,0,7.59109311740891e-05,2936625
10597759,0,0.0270088459856715,2936688
56386,0,7.72518926713705e-05,2936748
2870,0,2.92671505502224e-05,2936932
218967620,2.5e+07,0.0795486829822639,2937008
36351350,0,0.0705529611547442,2937177
63118386,1.2e+07,0.081295617369076,2937293
42674040,0,0.0651904933752642,2937397
32647042,1.4e+07,0.0845892591806411,2937437
44947,0,8.1172125492106e-05,2937767
19030691,0,0.0529750092496048,2937817
37886980,4.8e+07,0.0706726408092581,2937875
110101975,8e+07,0.0948653242004429,2938099
126631277,1.5e+08,0.102696293241223,2938187
1180560,1.4e+07,0.0073498195712163,2938191
36406,0,7.80944943381492e-05,2938285
666045,0,0.00234330741103157,2938332
472185,0,0.00426916569048549,2938345
19185184,0,0.0771573604060914,2938387
46590,0,7.64662401549716e-05,2938430
57114049,0,0.0768620607598953,2938439
53443066,0,0.0799188324358074,2938453
32308,0,7.64662401549716e-05,2938484
73707461,0,0.0683989796359549,2938489
8797839,0,0.0443308331371296,2938532
10078,0,0.000125137651416558,2938598
3242457,0,0.0476023625988588,2938606
8114627,0,0.0224115530681591,2938671
4242892,0,0.00349102504191979,2938688
5535405,2500000,0.0170240275832346,2938712
5820649,2700000,0.00559901193906958,2938716
7084227,0,0.00827447543434552,2938750
1029655,0,0.00113419600969222,2938814
37151,0,0.000525578135949545,2938891
6717,0,7.49550269838097e-05,2938922
16170632,0,0.0325304817109734,2939068
5790894,3200000,0.00430161943319838,2939087
2497233,0,0.0224998564178365,2939376
58856790,4e+07,0.0800991381738298,2939378
23889,0,5.06072874493927e-05,2939506
69136,0,0.00187426786411558,2939726
30400,0,0.000349947507873819,2940574
304052,0,0.000378979282465892,2940605
540152,0,0.00221874842418436,2940617
22863596,1.3e+07,0.0169669548355821,2940684
7739049,0,0.00900233292164128,2940687
890303,0,0.015880918006671,2941205
209654,0,0.00140570089808669,2941217
23419,0,0.000350385423966363,2941259
1142243,0,0,2941324
8070537,3300000,0.0118963946375114,2941392
10726630,0,0.0131394533987386,2941567
168226,0,0.00032844871147044,2941755
9639390,0,0.0184383048466401,2941854
22852487,8e+07,0.0459786935143994,2941953
137515,0,0.000176491351923756,2941959
605562,0,0.0098912799820668,2941981
26410477,1e+08,0.0767660676059143,2942463
32543449,0,0.0280766644250168,2942551
34768,0,0.000249850089946032,2942705
37111,0,5.49767723136975e-05,2943043
22257624,0,0.0523832620485912,2943072
3817362,0,0.0240702621106079,2943074
